-2.127698659896850586e+00,-4.896732568740844727e-01,-2.544776678085327148e+00,2.180627137422561646e-01,-3.567491054534912109e+00,3.186703622341156006e-01,-8.513054251670837402e-01,-1.167246818542480469e+00,-2.384972572326660156e-01,6.014449596405029297e+00,1.599810719490051270e+00
4.734922885894775391e+00,-2.860902070999145508e+00,2.786043882369995117e-01,-1.951445817947387695e+00,-4.266486465930938721e-01,-1.604620814323425293e+00,1.941119790077209473e+00,-2.621809720993041992e+00,-1.789820194244384766e+00,4.066730499267578125e+00,-1.950771450996398926e+00
-5.032879114151000977e-01,-1.257474780082702637e+00,-9.571769833564758301e-01,9.129162788391113281e+00,-1.378020286560058594e+00,-9.243267774581909180e-01,-7.944877743721008301e-01,-5.610699057579040527e-01,-9.315090775489807129e-01,-1.323980569839477539e+00,-3.934701979160308838e-01
-1.603751420974731445e+00,7.535145878791809082e-01,7.939977049827575684e-01,-7.303419113159179688e-01,-2.030600547790527344e+00,-1.567282438278198242e+00,-1.824575781822204590e+00,-4.279375076293945312e-01,4.719806194305419922e+00,2.369624376296997070e+00,-1.713183373212814331e-01
-7.982034087181091309e-01,-1.060067057609558105e+00,-6.827668547630310059e-01,9.140422821044921875e+00,-6.320335268974304199e-01,-1.430423855781555176e+00,-8.776354789733886719e-01,-6.861382126808166504e-01,-7.099282145500183105e-01,-1.336048841476440430e+00,-5.997934937477111816e-01
-1.266559958457946777e+00,5.491029262542724609e+00,-1.821992039680480957e+00,-3.337034881114959717e-01,-1.902554035186767578e+00,-1.224146366119384766e+00,-8.000668883323669434e-01,5.875555992126464844e+00,-7.783362865447998047e-01,-4.958449602127075195e-01,-1.032105803489685059e+00
-3.456485867500305176e-01,3.023635149002075195e+00,-1.025690793991088867e+00,9.766669869422912598e-01,-1.543712854385375977e+00,-8.490332216024398804e-02,1.353224962949752808e-01,-2.381983995437622070e+00,2.424118995666503906e+00,1.797166168689727783e-01,-1.565660595893859863e+00
5.937942266464233398e-01,-1.333148837089538574e+00,-1.305846214294433594e+00,7.813137054443359375e+00,-1.310335397720336914e+00,2.297520637512207031e+00,-1.287804365158081055e+00,-7.766298651695251465e-01,-1.309769272804260254e+00,-1.557827234268188477e+00,-1.114350676536560059e+00
-1.084958791732788086e+00,-5.752295851707458496e-01,-1.094883203506469727e+00,-1.637838840484619141e+00,-1.534531831741333008e+00,8.752030372619628906e+00,-1.738032221794128418e+00,-1.916704297065734863e+00,3.372366428375244141e-01,-1.105023622512817383e+00,1.947071671485900879e+00
-1.189342975616455078e+00,-2.026383280754089355e-01,-1.246088862419128418e+00,-1.353062629699707031e+00,-1.447140216827392578e+00,8.506424903869628906e+00,-2.108128309249877930e+00,-1.431592822074890137e+00,1.694658994674682617e+00,-1.684536933898925781e+00,1.313722491264343262e+00
-1.939746618270874023e+00,-2.210462570190429688e+00,-9.347610473632812500e-01,-7.628020644187927246e-01,-1.222731113433837891e+00,2.123839594423770905e-02,6.145532131195068359e-01,-2.332269906997680664e+00,-2.564936399459838867e+00,7.243305206298828125e+00,1.239553689956665039e+00
5.916646122932434082e-01,-3.174587488174438477e+00,-1.026149392127990723e+00,-1.479865193367004395e+00,-3.258583843708038330e-01,-2.299361705780029297e+00,5.012201786041259766e+00,-3.006562948226928711e+00,-1.720961809158325195e+00,5.577142715454101562e+00,-1.610059142112731934e+00
-7.513812184333801270e-01,-1.911492466926574707e+00,-1.129152297973632812e+00,-1.200941726565361023e-01,-2.231474876403808594e+00,-1.595399498939514160e+00,1.816871166229248047e+00,-1.378949284553527832e+00,9.010732173919677734e-01,4.979516029357910156e+00,-1.037715435028076172e+00
-2.124582290649414062e+00,-3.531773090362548828e-01,-1.523383975028991699e+00,-2.332754373550415039e+00,-1.536201715469360352e+00,-7.968927621841430664e-01,5.656823515892028809e-01,-9.753976464271545410e-01,-3.738167881965637207e-02,5.966653823852539062e+00,2.187281101942062378e-01
-1.817969799041748047e+00,-5.391654372215270996e-01,-4.997554123401641846e-01,-1.089497804641723633e+00,-1.757037162780761719e+00,8.537690162658691406e+00,-2.511593341827392578e+00,-1.871448874473571777e+00,5.127858519554138184e-01,-6.372691988945007324e-01,1.996574759483337402e+00
-2.479249000549316406e+00,3.436065614223480225e-01,-1.425512671470642090e+00,-2.086670637130737305e+00,-1.297860503196716309e+00,7.723983764648437500e+00,-1.819662332534790039e+00,-5.779235363006591797e-01,3.490816354751586914e-01,-1.309310436248779297e+00,3.458882093429565430e+00
-1.491291046142578125e+00,4.266644954681396484e+00,-9.803300499916076660e-01,-1.357741117477416992e+00,-3.244642734527587891e+00,4.690313041210174561e-01,-1.692580819129943848e+00,-1.422828078269958496e+00,5.163303375244140625e+00,-5.843387842178344727e-01,1.092323184013366699e+00
-7.177474498748779297e-01,-1.309533238410949707e+00,2.976675033569335938e+00,-2.080054759979248047e+00,-2.170523643493652344e+00,7.875015258789062500e+00,-1.810824036598205566e+00,-2.091236591339111328e+00,-2.289906293153762817e-01,-1.296432018280029297e+00,7.380924820899963379e-01
-7.276312708854675293e-01,-1.008439183235168457e+00,-1.294593095779418945e+00,8.899011611938476562e+00,-1.054450154304504395e+00,-4.876801744103431702e-02,-1.445340156555175781e+00,-1.149379372596740723e+00,-2.190374732017517090e-01,-1.360888481140136719e+00,-4.299932718276977539e-01
-1.535093903541564941e+00,-3.071685135364532471e-01,-1.110532045364379883e+00,-1.683861613273620605e+00,-1.077174544334411621e+00,9.005581855773925781e+00,-1.536422491073608398e+00,-1.520005822181701660e+00,-2.005338221788406372e-01,-1.008062601089477539e+00,1.410527586936950684e+00
-7.619408369064331055e-01,-1.002421855926513672e+00,-1.075988173484802246e+00,9.179232597351074219e+00,-1.164362549781799316e+00,-1.176899075508117676e+00,-9.293931722640991211e-01,-2.876702547073364258e-01,-7.870055437088012695e-01,-1.227924346923828125e+00,-5.250114202499389648e-01
-1.730730652809143066e+00,7.934890687465667725e-03,-1.360325574874877930e+00,-1.568997740745544434e+00,-1.248020291328430176e+00,8.778714179992675781e+00,-1.318939685821533203e+00,-1.421045064926147461e+00,-4.254943430423736572e-01,-1.235022783279418945e+00,1.903742671012878418e+00
-2.028853178024291992e+00,-1.799305796623229980e+00,-1.683326005935668945e+00,-1.541821837425231934e+00,-1.069203257560729980e+00,1.492313742637634277e+00,-9.709927439689636230e-01,-2.691939353942871094e+00,5.443522334098815918e-01,4.898763656616210938e+00,2.339004039764404297e+00
-6.056194901466369629e-01,-1.300530552864074707e+00,-1.434773087501525879e+00,-1.328342914581298828e+00,-1.195391654968261719e+00,-2.368450641632080078e+00,1.024941539764404297e+01,-1.874241709709167480e+00,-1.733366012573242188e+00,-3.994397222995758057e-01,-1.476022362709045410e+00
-4.482266306877136230e-02,-2.013947725296020508e+00,1.285079121589660645e+00,9.711524844169616699e-02,-2.525388240814208984e+00,-2.019584178924560547e+00,7.791415691375732422e+00,-2.437710523605346680e+00,-1.266661167144775391e+00,-4.402642548084259033e-01,-1.010131001472473145e+00
-1.645960927009582520e+00,-2.064463615417480469e+00,-1.084524154663085938e+00,-1.331730365753173828e+00,-1.505385637283325195e+00,3.321034312248229980e-01,-1.663203835487365723e-01,-2.772960424423217773e+00,-2.007423877716064453e+00,8.731039047241210938e+00,-2.060725241899490356e-01
-1.399345397949218750e+00,2.099629193544387817e-01,-1.537489444017410278e-01,-2.863413393497467041e-01,-2.619835138320922852e+00,-1.619318366050720215e+00,8.261446356773376465e-01,4.316529929637908936e-01,6.393538117408752441e-01,2.661017179489135742e+00,-1.655718833208084106e-01
-1.169080972671508789e+00,-1.287715792655944824e+00,-1.048267602920532227e+00,9.073904037475585938e+00,-9.103240370750427246e-01,-8.208332657814025879e-01,-9.389216899871826172e-01,-4.356603622436523438e-01,-7.516176700592041016e-01,-1.098450064659118652e+00,-4.581464231014251709e-01
-2.231526136398315430e+00,-5.353884696960449219e-01,-4.877711236476898193e-01,-1.882794618606567383e+00,-2.696192562580108643e-01,5.571283102035522461e-01,5.961977243423461914e-01,-3.413522958755493164e+00,-2.420497536659240723e-01,8.296771049499511719e-01,5.776196002960205078e+00
9.110753059387207031e+00,-1.349560856819152832e+00,-5.935190320014953613e-01,-8.914728164672851562e-01,-9.125306010246276855e-01,2.120407968759536743e-01,2.673577964305877686e-01,-1.080424427986145020e+00,-7.622152566909790039e-01,-1.152510643005371094e+00,-1.633025527000427246e+00
-1.566699743270874023e+00,-8.906320929527282715e-01,-9.016245007514953613e-01,-2.139132261276245117e+00,-1.062402009963989258e+00,8.520101547241210938e+00,-1.353836536407470703e+00,-1.714325070381164551e+00,-4.073496162891387939e-02,-9.172350168228149414e-01,2.512852191925048828e+00
-1.499347448348999023e+00,9.848802566528320312e+00,-5.086148977279663086e-01,-4.710376858711242676e-01,-1.384707927703857422e+00,-9.243258833885192871e-01,-1.298929452896118164e+00,-1.309606671333312988e+00,-2.628029584884643555e-01,-1.102736949920654297e+00,-8.983748555183410645e-01
-2.329820632934570312e+00,-6.648001670837402344e-01,-1.468609571456909180e+00,-1.135940194129943848e+00,-1.333376169204711914e+00,2.528770267963409424e-01,-1.890046000480651855e+00,-1.200916409492492676e+00,7.100965499877929688e+00,-6.817168593406677246e-01,4.705244064331054688e+00
-5.882101655006408691e-01,-2.510881185531616211e+00,-5.377665758132934570e-01,-6.117552518844604492e-01,-2.437705278396606445e+00,-8.225923776626586914e-01,1.368670582771301270e+00,-2.897822856903076172e+00,-8.795949220657348633e-01,7.398684501647949219e+00,-1.205150485038757324e+00
-1.419145345687866211e+00,-2.225460052490234375e+00,-7.396336793899536133e-01,-1.883937120437622070e+00,-1.976100802421569824e+00,-1.360674738883972168e+00,7.659827470779418945e-01,-1.744997501373291016e+00,-1.393746018409729004e+00,9.163693428039550781e+00,-9.221639633178710938e-01
-1.761263132095336914e+00,5.263865947723388672e+00,-1.304968476295471191e+00,4.361173212528228760e-01,-3.200602531433105469e+00,-1.444921851158142090e+00,-1.792665243148803711e+00,1.078684568405151367e+00,8.816477656364440918e-02,1.161711454391479492e+00,9.799847006797790527e-01
-2.764151096343994141e+00,-4.237807989120483398e-01,-8.889867067337036133e-01,-7.549680471420288086e-01,-1.663647174835205078e+00,1.109436392784118652e+00,6.223747730255126953e+00,-2.612830877304077148e+00,-2.834918975830078125e+00,1.051905274391174316e+00,3.193792998790740967e-01
8.867759704589843750e+00,-1.017855763435363770e+00,3.494438230991363525e-01,-6.758890151977539062e-01,6.810871958732604980e-01,-8.580276966094970703e-01,-2.097888737916946411e-01,-1.228395342826843262e+00,-1.037678837776184082e+00,-1.303699731826782227e+00,-1.631254911422729492e+00
-2.072247266769409180e+00,4.082328975200653076e-01,-1.084659337997436523e+00,-1.903066039085388184e+00,-1.036752700805664062e+00,8.605275154113769531e+00,-1.901295781135559082e+00,-6.629035472869873047e-01,-9.599262475967407227e-02,-1.421226382255554199e+00,1.841437101364135742e+00
-3.611963391304016113e-01,-6.161803007125854492e-01,-1.494092583656311035e+00,-8.095226883888244629e-01,-2.185390472412109375e+00,-2.545795440673828125e+00,1.982245594263076782e-01,-2.229032278060913086e+00,-4.288445413112640381e-01,7.508988857269287109e+00,-5.089178681373596191e-01
-5.237694382667541504e-01,-9.435770511627197266e-01,-9.930810332298278809e-01,9.136794090270996094e+00,-5.070081949234008789e-01,-9.969075918197631836e-01,-1.085876345634460449e+00,-7.776526808738708496e-01,-8.080556392669677734e-01,-1.383791923522949219e+00,-8.396620154380798340e-01
1.187322586774826050e-01,-2.056959867477416992e+00,1.420817226171493530e-01,5.386352539062500000e-01,-2.087158203125000000e+00,-3.942088782787322998e-01,3.773197650909423828e+00,-1.445381641387939453e+00,-1.626595705747604370e-01,8.861827254295349121e-01,-1.702868700027465820e+00
7.285504341125488281e-01,1.293661445379257202e-02,2.197815179824829102e+00,-2.486041069030761719e+00,-3.174393177032470703e+00,3.026712894439697266e+00,3.739121556282043457e-01,-2.338213682174682617e+00,2.131357669830322266e+00,-1.072528362274169922e+00,4.515788257122039795e-01
-1.197146177291870117e+00,-1.329292297363281250e+00,-4.229240119457244873e-01,-1.771775841712951660e+00,-1.744331121444702148e+00,-1.151799798011779785e+00,-3.037049770355224609e-01,-1.520040988922119141e+00,-2.041755676269531250e+00,9.392794609069824219e+00,-1.344681978225708008e+00
-1.822362184524536133e+00,-1.931623101234436035e+00,-1.160543918609619141e+00,-1.273817539215087891e+00,-1.607313275337219238e+00,-1.145780444145202637e+00,6.932228207588195801e-01,-2.169220447540283203e+00,-2.154489040374755859e+00,8.700078010559082031e+00,3.808551132678985596e-01
-1.130390048027038574e+00,-1.301983714103698730e+00,-1.168962836265563965e+00,8.780567169189453125e+00,-1.263701319694519043e+00,-4.341910481452941895e-01,-1.143679976463317871e+00,-7.569124102592468262e-01,5.049216747283935547e-01,-1.790585994720458984e+00,1.264776587486267090e-01
1.281916379928588867e+00,-2.209451436996459961e+00,5.468044877052307129e-01,-1.112212300300598145e+00,-2.453852891921997070e+00,-9.680347442626953125e-01,2.533489465713500977e+00,-2.333273410797119141e+00,-3.134341835975646973e-01,3.436233758926391602e+00,-1.315280556678771973e+00
-2.002030372619628906e+00,-9.711551666259765625e-01,2.101758956909179688e+00,-1.828902721405029297e+00,-1.613727569580078125e+00,-9.599277973175048828e-01,-1.022860646247863770e+00,-1.234817147254943848e+00,-2.792423248291015625e+00,7.298160552978515625e+00,-8.864404261112213135e-02
-3.444454908370971680e+00,1.135125398635864258e+00,4.209661006927490234e+00,3.601440906524658203e+00,-4.128589034080505371e-01,-8.492946624755859375e-01,-3.268160820007324219e+00,-1.741386771202087402e+00,-1.328001379966735840e+00,-1.291886344552040100e-02,1.336462736129760742e+00
-4.690008163452148438e-01,-1.281857609748840332e+00,-5.658395960927009583e-02,-2.438569068908691406e+00,2.148768901824951172e+00,2.395375490188598633e+00,-1.213208556175231934e+00,-3.781316041946411133e+00,-2.345069408416748047e+00,5.349091529846191406e+00,3.637038171291351318e-01
-1.303711056709289551e+00,-1.441980719566345215e+00,2.497621059417724609e+00,-2.048162937164306641e+00,4.473829269409179688e+00,-6.483300328254699707e-01,2.227460384368896484e+00,-3.553140401840209961e+00,-1.663092136383056641e+00,-2.979699075222015381e-01,1.376405119895935059e+00
-1.774594187736511230e+00,-1.127294778823852539e+00,-4.627094566822052002e-01,-2.052463769912719727e+00,-1.264004945755004883e+00,8.186888694763183594e+00,-1.619053602218627930e+00,-1.962524414062500000e+00,-8.122313022613525391e-01,3.363098204135894775e-01,2.627098560333251953e+00
-1.832410812377929688e+00,-7.008920311927795410e-01,-6.805887222290039062e-01,-1.227010250091552734e+00,-1.761103391647338867e+00,8.138970375061035156e+00,-2.193543910980224609e+00,-1.726586818695068359e+00,-4.502235949039459229e-01,-1.009453013539314270e-01,2.843813657760620117e+00
-1.951122999191284180e+00,7.927429199218750000e+00,-9.532411098480224609e-01,-5.491866469383239746e-01,-2.299733400344848633e+00,-1.632139086723327637e+00,-2.454708576202392578e+00,1.999572396278381348e+00,1.494907498359680176e+00,3.111139535903930664e-01,-1.320271611213684082e+00
-8.169868588447570801e-01,-1.386730194091796875e+00,1.166008710861206055e+00,-1.917975664138793945e+00,3.320001661777496338e-01,-1.080838441848754883e+00,-1.691102981567382812e+00,-3.312950372695922852e+00,-1.312662959098815918e+00,7.694974899291992188e+00,-9.072613716125488281e-02
-3.935308158397674561e-01,-1.867178320884704590e+00,2.833564281463623047e+00,-1.161786988377571106e-01,-2.344140529632568359e+00,-1.397724915295839310e-02,1.485713273286819458e-01,-3.367589712142944336e+00,1.439276039600372314e-01,-1.181499719619750977e+00,5.509526252746582031e+00
-1.260407686233520508e+00,-9.297477602958679199e-01,-8.927784562110900879e-01,-2.987825274467468262e-01,2.479162216186523438e+00,-9.338315129280090332e-01,6.146713495254516602e-01,-1.168415904045104980e+00,3.932660579681396484e+00,-1.004426717758178711e+00,1.502809405326843262e+00
-6.697066426277160645e-01,-7.928131222724914551e-01,-4.823906719684600830e-01,1.397692203521728516e+00,-2.221872806549072266e+00,3.744051218032836914e+00,-1.372326493263244629e+00,4.172555446624755859e+00,-4.147047042846679688e+00,1.620864868164062500e+00,-6.200549006462097168e-01
5.684025764465332031e+00,-1.798326134681701660e+00,1.253227949142456055e+00,-1.454114675521850586e+00,-4.619620144367218018e-01,-1.418745160102844238e+00,3.445897579193115234e+00,-2.493603467941284180e+00,-2.741755962371826172e+00,6.711561083793640137e-01,-2.349661588668823242e+00
-1.941799163818359375e+00,2.496576905250549316e-01,9.656738638877868652e-01,-2.757785081863403320e+00,-2.875255823135375977e+00,9.246274232864379883e-01,1.796338707208633423e-02,-1.689237952232360840e+00,-4.312422871589660645e-01,4.995971202850341797e+00,-1.775785535573959351e-01
9.521045088768005371e-01,-1.939813345670700073e-01,4.529134273529052734e+00,-1.399259567260742188e+00,-1.978749036788940430e+00,-2.357363700866699219e+00,6.527945995330810547e+00,-2.166200637817382812e+00,-1.738139510154724121e+00,-2.450444698333740234e+00,-1.850402832031250000e+00
-1.507793426513671875e+00,-6.701611876487731934e-01,-1.299328088760375977e+00,-1.275232553482055664e+00,-1.879884719848632812e+00,5.386896133422851562e+00,-2.327286720275878906e+00,-2.150019645690917969e+00,5.261181354522705078e+00,-1.883907318115234375e+00,3.552503585815429688e+00
9.932509064674377441e-01,-6.872324347496032715e-01,1.304353952407836914e+00,-1.531896114349365234e+00,-2.215935230255126953e+00,-1.980964779853820801e+00,9.290452957153320312e+00,-2.220931053161621094e+00,-1.672354459762573242e+00,-2.107114315032958984e+00,-1.628671050071716309e+00
